popularity,original_title,runtime,vote_average,release_year,budget_adj,revenue_adj,success,tit_len,rating_cat
0.369101,Bugsy,134.0,5.7,1991,48032785.2579056,78636099.4560447,0.6371338666666675,5,mediocre
0.363923,Cool as Ice,91.0,3.9,1991,9606557.05158112,1910203.02817891,-0.8011563333333336,11,low
0.30493200000000004,Out for Justice,91.0,5.6,1991,22415299.7870226,63520414.093843795,1.8337972142857137,15,mediocre
0.350342,The Prince of Tides,132.0,5.9,1991,48032785.2579056,119741889.424045,1.4929199666666626,19,mediocre
0.329328,Jungle Fever,132.0,5.5,1991,22415299.7870226,52007789.6368945,1.320191571428572,12,mediocre
0.261842,New Jack City,97.0,6.0,1991,13609289.1564065,76250850.5805722,4.602853294117682,13,mediocre
0.27578600000000003,A Rage in Harlem,115.0,6.0,1991,12808742.735441498,16651365.556073902,0.29999999999999644,16,mediocre
0.263047,Oscar,109.0,6.3,1991,56038249.46755649,37726095.9240339,-0.32677954285714195,5,high
0.211558,Mobsters,104.0,6.0,1991,36825135.3643943,32416990.541063696,-0.11970478260869548,8,mediocre
0.192123,Shattered,98.0,6.5,1991,35224042.5224641,18430229.3373364,-0.4767713181818203,9,high
0.191606,White Fang,107.0,6.5,1991,22415299.7870226,55707079.4241317,1.4852257142857157,10,high
0.172296,Dutch,107.0,6.6,1991,27218578.3128131,7371317.766654801,-0.7291806470588229,5,high
0.1523,Mannequin Two: On the Move,95.0,4.8,1991,20814206.9450924,6007982.40847272,-0.7113518461538458,13,low
3.7774410000000005,Die Hard,131.0,7.2,1988,51628948.6465286,259560770.407171,4.027426999999993,8,very_high
2.1506819999999998,Big,104.0,6.7,1988,33190038.4156255,279660690.86171204,7.42604299999999,3,very_high
1.9058830000000002,The Naked Gun: From the Files of Police Squad!,85.0,6.8,1988,22126692.277083702,145217807.78321102,5.563014749999982,13,very_high
1.651962,License to Drive,90.0,6.2,1988,14751128.1847224,41364514.39101621,1.8041593750000107,16,high
1.628865,Beetlejuice,92.0,7.0,1988,27658365.346354604,135206381.190541,3.888444399999992,11,very_high
1.4598209999999898,Rain Man,133.0,7.4,1988,46097275.5772577,654259434.360614,13.193017400000006,8,very_high
1.3925809999999899,Bloodsport,92.0,6.4,1988,2765836.53463546,21769196.841635898,6.870745999999995,10,high
1.279955,Coming to America,116.0,6.4,1988,71911749.900522,532427775.710571,6.4039051538461615,17,high
1.183033,Rambo III,102.0,5.7,1988,116165134.454689,348524188.34682995,2.0002477936508067,9,mediocre
1.144528,Twins,107.0,5.5,1988,27658365.346354604,399413325.50540096,13.440959200000009,5,mediocre
1.1155979999999999,Who Framed Roger Rabbit,104.0,6.9,1988,129072371.616321,608122557.535853,3.7114851142857357,23,very_high
1.1011030000000002,The Land Before Time,69.0,6.9,1988,22679859.5840108,155736595.74201298,5.86673544715447,20,very_high
1.0798860000000001,Cocktail,104.0,5.5,1988,36877820.4618061,316236126.102969,7.575239050000007,8,mediocre
0.891508,Child's Play,87.0,6.2,1988,16595019.207812699,81493868.87795909,3.910742666666691,12,high
0.869474,Willow,126.0,6.7,1988,64536185.80816079,105599386.279311,0.6362817999999878,6,very_high
0.78304,A Nightmare on Elm Street 4: The Dream Master,99.0,5.9,1988,12907237.1616321,133682099.174047,9.357142857142875,27,mediocre
0.75639,Bull Durham,108.0,6.3,1988,12907237.1616321,93831926.3830196,6.269714285714317,11,high
0.753578,Red Heat,104.0,5.6,1988,53472839.6696189,64526317.3034052,0.20671200000000084,8,mediocre
0.7273970000000001,A Fish Called Wanda,108.0,6.8,1988,13829182.673177302,115231594.55639099,7.332494933333333,19,very_high
0.669161,The Blob,95.0,6.0,1988,35033929.4387158,15208308.056660501,-0.5658977368421058,8,mediocre
0.657109,Cocoon: The Return,116.0,5.7,1988,32268092.904080395,46143223.497662105,0.42999537142857175,6,mediocre
0.5887560000000001,Mississippi Burning,128.0,7.1,1988,27658365.346354604,63806004.963017,1.3069333333333342,19,very_high
0.572843,Working Girl,114.0,6.4,1988,51628948.6465286,190240939.396096,2.68477267857143,12,high
0.540362,They Live,94.0,6.9,1988,7375564.09236123,23987045.5592281,2.252231999999993,9,very_high
0.5385220000000001,Phantasm II,97.0,6.1,1988,5531673.06927092,13428783.5814042,1.4276169999999886,11,high
0.513842,Halloween 4: The Return of Michael Myers,88.0,5.9,1988,9219455.11545154,32763651.5237731,2.5537514000000026,11,mediocre
0.49929799999999996,Action Jackson,96.0,5.4,1988,12907237.1616321,37351654.3574648,1.8938535714285845,14,low
0.497587,Married to the Mob,104.0,6.0,1988,18438910.230903,39619238.3476228,1.1486757000000072,18,mediocre
0.48513599999999996,Friday the 13th Part VII: The New Blood,88.0,5.4,1988,5162894.86465286,35347392.7565322,5.846428928571426,24,low
0.481627,Dangerous Liaisons,119.0,6.7,1988,25814474.3232643,63929029.3720776,1.476480000000001,18,very_high
0.480782,My Stepmother is an Alien,108.0,5.6,1988,36877820.4618061,25545266.233893104,-0.3072999999999996,25,mediocre
0.469728,Frantic,120.0,6.4,1988,36877820.4618061,32522457.670715697,-0.11810249999999868,7,high
0.41036999999999996,Return of the Living Dead Part II,89.0,6.1,1988,11432124.3431599,16974720.6228516,0.4848264516129027,33,high
0.38461799999999996,Poltergeist III,98.0,4.4,1988,19360855.7424482,26079994.6305893,0.34704761904762055,15,low
0.370575,Midnight Run,126.0,6.9,1988,55316730.69270921,70830503.267928,0.2804535333333343,12,very_high
0.35674,Above the Law,99.0,5.9,1988,13829182.673177302,34793543.2099266,1.515950800000002,13,mediocre
0.35363,The Last Temptation of Christ,164.0,6.7,1988,12907237.1616321,15439978.2125836,0.19622642857142933,29,very_high
0.336536,Prison,102.0,6.8,1988,2397058.3300174,654035.521454225,-0.727150769230769,6,very_high
0.320295,The Great Outdoors,91.0,6.2,1988,44253384.554167405,80126708.5033247,0.8106345833333342,18,high
0.288071,Dead Ringers,115.0,6.9,1988,23970583.300173998,14822132.7402396,-0.3816532307692317,12,very_high
0.28514,Ernest Saves Christmas,95.0,5.2,1988,11063346.1385418,52001615.6173144,3.7003515000000213,22,low
0.265664,Bad Dreams,86.0,4.9,1988,7375564.09236123,18064781.054536,1.4492744999999991,10,low
0.254085,Night of the Demons,90.0,5.4,1988,2212669.22770837,5734324.06827264,1.5915866666666656,19,low
0.246182,Talk Radio,110.0,5.5,1988,7375564.09236123,6395668.7737424,-0.13285699999999923,10,mediocre
0.407649,Earth Girls Are Easy,100.0,5.5,1988,18438910.230903,7221235.94540164,-0.6083696999999985,20,mediocre
0.200403,Punchline,123.0,5.1,1988,27658365.346354604,38781208.3165385,0.40215113333333324,9,low
0.199235,Critters 2,86.0,4.5,1988,8297509.60390639,7031296.73111311,-0.15260155555555602,10,low
0.18872,Monkey Shines,113.0,6.0,1988,12907237.1616321,9854817.55251493,-0.23648899999999667,13,mediocre
0.168545,Powaqqatsi,99.0,7.2,1988,4609727.55772577,1086501.72200982,-0.7643024000000013,10,very_high
0.167846,The Serpent and the Rainbow,98.0,5.7,1988,12907237.1616321,36131101.758076295,1.7992901428571546,27,mediocre
0.15554300000000001,Colors,120.0,6.4,1988,11063346.1385418,85954947.4730764,6.769344500000038,6,high
0.154945,Biloxi Blues,106.0,6.4,1988,36877820.4618061,95301135.0624359,1.5842399000000036,12,high
0.149591,Vampire's Kiss,103.0,5.5,1988,3687782.04618061,1337062.54146449,-0.6374345000000017,14,mediocre
0.117336,The Lair of the White Worm,93.0,5.4,1988,4609727.55772577,2192967.25212665,-0.524274,26,low
0.077948,A Cry in the Dark,120.0,5.5,1988,27658365.346354604,12739068.7686532,-0.539413533333335,17,mediocre
0.076438,Red Scorpion,105.0,4.6,1988,29502256.3694449,7730402.48084473,-0.7379724999999998,12,low
0.057680999999999996,The New Adventures of Pippi Longstocking,100.0,5.7,1988,9219455.11545154,6582578.47507999,-0.28601220000000016,40,mediocre
3.474728,Predator,107.0,7.1,1987,34543447.885163695,188521918.48936102,4.457530444444447,8,very_high
2.0267,Full Metal Jacket,116.0,7.7,1987,32624367.447099105,88964109.16573921,1.7269221176470573,17,very_high
1.945847,Dirty Dancing,100.0,6.9,1987,11514482.6283879,410595461.87372404,34.65904566666666,13,very_high
1.846689,Spaceballs,96.0,6.5,1987,43563125.944067605,73154354.1344381,0.6792723788546263,10,high
1.511663,The Living Daylights,130.0,6.0,1987,76763217.52258609,366901114.966543,3.7796474249999936,20,mediocre
1.503371,RoboCop,102.0,6.8,1987,24948045.694840398,101711263.217426,3.0769230769230673,7,very_high
1.427206,Evil Dead II,84.0,7.5,1987,6908689.57703275,11366797.8741962,0.6452899999999981,12,very_high
1.393529,Lethal Weapon,110.0,6.6,1987,28786206.5709698,230687145.94165298,7.013808466666652,13,high
1.354524,The Running Man,101.0,6.3,1987,51815171.8277456,73159385.9633467,0.4119298148148157,15,high
1.285867,Jaws: The Revenge,89.0,3.7,1987,44138850.075487,99563837.15527791,1.255696217391304,4,low
1.186793,The Princess Bride,98.0,7.5,1987,30705287.0090344,59218627.2088375,0.9286133750000004,18,very_high
1.121083,A Nightmare on Elm Street 3: Dream Warriors,96.0,6.2,1987,9595402.19032326,85961796.0980872,7.9586444,27,high
1.082108,Wall Street,126.0,6.7,1987,28786206.5709698,84147971.46480909,1.9232045999999978,11,very_high
1.07467,Beverly Hills Cop II,100.0,6.1,1987,38381608.761293,575657032.690959,13.998251800000011,20,high
1.065222,Superman IV: The Quest for Peace,90.0,4.3,1987,32624367.447099105,37038252.454647794,0.13529411764705843,11,low
1.0264360000000001,Raising Arizona,94.0,7.0,1987,11514482.6283879,55999304.525249206,3.8633800000000056,15,very_high
1.016148,The Untouchables,119.0,7.5,1987,47977010.951616295,146369136.273709,2.0508181599999817,16,very_high
1.011111,"Good Morning, Vietnam",121.0,7.0,1987,24948045.694840398,237816996.10561,8.532490000000035,21,very_high
0.9702299999999999,The Last Emperor,163.0,7.1,1987,44138850.075487,84409275.3763364,0.9123578260869559,16,very_high
0.865812999999999,Fatal Attraction,119.0,6.4,1987,26867126.132905103,614385336.7669519,21.86754950000003,16,high
0.754116,Angel Heart,113.0,6.7,1987,32624367.447099105,32980610.1869779,0.010919529411764042,11,very_high
0.721427,Over the Top,93.0,5.4,1987,47977010.951616295,30815787.660658196,-0.3576967999999999,12,low
0.6582479999999991,The Lost Boys,97.0,6.5,1987,16312183.7235495,61837697.9939276,2.7908902352941274,13,high
0.614942,Creepshow 2,92.0,5.8,1987,6716781.53322628,26867126.132905103,2.9999999999999973,11,mediocre
0.6014510000000001,Overboard,106.0,6.6,1987,3607882.73804417,51264754.610063,13.209096673095749,9,high
0.598029,Barfly,100.0,7.1,1987,5757241.31419396,6182448.12869506,0.07385599999999828,6,very_high
0.57606,Broadcast News,133.0,6.3,1987,38381608.761293,98351728.6788724,1.5624702000000046,14,high
0.548575,Blind Date,95.0,5.6,1987,34543447.885163695,75461534.0476534,1.1845397222222251,10,mediocre
0.5137,Dragnet,106.0,5.8,1987,38381608.761293,127951840.29258999,2.333675799999988,7,mediocre
0.47393,The Pick-up Artist,81.0,5.6,1987,28786206.5709698,25505285.2434804,-0.1139754666666685,18,mediocre
0.447184,Cherry 2000,99.0,6.0,1987,19190804.3806465,26867.126132905098,-0.9985999999999999,11,mediocre
0.406719,No Way Out,114.0,7.0,1987,28786206.5709698,68145615.60166329,1.3673009999999968,10,very_high
0.397728,The Secret of My Success,111.0,5.7,1987,23028965.2567758,213011939.175129,8.24973991666667,24,mediocre
0.380326,Three Men and a Baby,102.0,6.1,1987,21109884.818711102,322405513.594861,14.272727272727296,20,high
0.356749,Prince of Darkness,101.0,6.5,1987,5757241.31419396,27217342.960208397,3.7274973333333254,18,high
0.349927,Hellraiser,94.0,6.7,1987,1919080.43806465,27949539.3151454,13.564027000000005,10,very_high
0.18771400000000002,Mio min Mio,99.0,6.1,1987,13817379.1540655,4413885.0075487,-0.6805555555555557,11,high
0.322457,La Bamba,108.0,6.9,1987,12474022.847420199,104043744.287137,7.3408332307692294,8,very_high
0.32054,Someone to Watch Over Me,106.0,5.4,1987,32624367.447099105,19725362.317589,-0.3953794705882354,24,low
0.313707,Project X,108.0,6.0,1987,34543447.885163695,35564947.53521939,0.029571444444444994,9,mediocre
0.287829,Throw Momma from the Train,88.0,5.8,1987,26867126.132905103,111145408.9167,3.1368551428571427,26,mediocre
0.28269,The Monster Squad,82.0,7.0,1987,23028965.2567758,7234914.06069936,-0.6858341666666662,17,very_high
0.48156099999999996,Can't Buy Me Love,94.0,6.4,1987,3454344.78851637,60688679.2869234,16.56879611111113,17,high
0.20076,Mannequin,89.0,5.6,1987,11514482.6283879,81985411.5343259,6.120199333333344,9,mediocre
0.146481,Ernest Goes to Camp,92.0,6.1,1987,5757241.31419396,45116395.1071892,6.836460666666654,19,high
0.159907,"Silent Night, Deadly Night Part 2",88.0,5.5,1987,479770.10951616295,296158.250443451,-0.38270800000000055,33,mediocre
3.309196,2001: A Space Odyssey,149.0,7.7,1968,75227563.3792221,355546597.20654905,3.72628091666666,4,very_high
1.152937,Planet of the Apes,112.0,7.2,1968,36359988.966624,209354710.49926,4.7578320689655165,18,very_high
0.7868539999999989,Bullitt,113.0,6.7,1968,34479299.88214339,265182633.716993,6.6910678181818115,7,very_high
0.724527,Rosemary's Baby,136.0,7.3,1968,20060683.567792498,209354710.49926,9.436070625000026,15,very_high
0.633128999999999,Oliver!,153.0,6.2,1968,62689636.14935171,105318588.730911,0.680000000000002,7,high
0.621202,Hang 'em High,114.0,6.3,1968,11284134.5068833,42628952.5815592,2.777777777777784,13,high
0.569422,Where Eagles Dare,155.0,6.9,1968,48271019.8350008,131648235.913638,1.727272727272716,17,very_high
0.378658,The Green Berets,142.0,5.6,1968,43882745.30454621,68958599.7642869,0.5714285714285716,16,mediocre
0.045242000000000004,Charly,103.0,6.0,1968,5955515.43418842,5107111.51232478,-0.14245684210526352,6,mediocre
3.264571,The Godfather: Part II,200.0,8.1,1974,57489690.5506849,210247939.768493,2.657141615384608,13,very_high
1.6508479999999999,Chinatown,130.0,7.7,1974,26533703.3310853,132668516.655426,3.9999999999999813,9,very_high
1.6195549999999999,The Man with the Golden Gun,125.0,6.1,1974,30955987.2195995,431491083.570109,12.938857142857147,27,high
1.049959,Young Frankenstein,106.0,7.5,1974,12382394.887839802,381525170.534322,29.81190464285717,18,very_high
0.9060870000000001,The Texas Chain Saw Massacre,83.0,6.8,1974,375894.130523709,136467258.51566002,362.04705882352835,28,very_high
0.761779,The Conversation,113.0,7.2,1974,7075654.22162275,19546494.7872328,1.7624999999999935,16,very_high
0.577802,Blazing Saddles,93.0,7.0,1974,11497938.1101369,528462924.67744905,44.96153846153872,15,very_high
0.463337,Airport 1975,107.0,6.1,1974,13266851.665542599,207847342.760168,14.666666666666712,12,high
0.41586599999999996,The Sugarland Express,110.0,6.1,1974,13266851.665542599,56605233.772981994,3.266666666666685,21,high
0.372231,The Great Gatsby,144.0,6.1,1974,28744845.2753424,117337342.870725,3.082030769230756,16,high
0.400179,Death Wish,93.0,6.8,1974,13266851.665542599,97290245.5473129,6.333333333333371,10,very_high
0.226287,The Towering Inferno,159.0,7.2,1974,61911974.4391991,512984931.067649,7.285714285714275,20,very_high
0.186995,Earthquake,123.0,6.0,1974,30955987.2195995,352308556.013753,10.380950428571442,10,mediocre
3.258151,One Flew Over the Cuckoo's Nest,133.0,8.0,1975,12155463.5161866,441572637.403333,35.327091666666675,31,very_high
2.5631909999999998,Jaws,124.0,7.3,1975,28362748.2044354,1907005841.91576,66.23628571428563,4,very_high
2.234953,Monty Python and the Holy Grail,91.0,7.6,1975,1620728.46882488,20376397.9795998,11.572369999999966,31,very_high
1.4099469999999898,The Rocky Horror Picture Show,100.0,7.1,1975,4862185.40647464,457419488.2874,93.07693250000005,29,very_high
1.019569,Barry Lyndon,184.0,7.2,1975,44570032.89268421,81036423.4412441,0.8181818181818201,12,very_high
0.790976,The Return of the Pink Panther,113.0,6.6,1975,20259105.860310998,169501241.072824,7.3666693999999655,30,high
0.423755,Hard Times,93.0,5.9,1975,10939917.1645679,20259105.860310998,0.8518518518518583,10,mediocre
0.347121,Tommy,111.0,6.1,1975,20259105.860310998,138781054.17041698,5.850304999999963,5,high
0.277357,Dog Day Afternoon,125.0,7.2,1975,7293278.10971197,189081703.353206,24.92547555555554,17,very_high
3.170651,Dr. No,110.0,6.7,1962,7929293.7666380005,429623553.174204,53.18181818181814,6,very_high
1.1687670000000001,Lawrence of Arabia,216.0,7.5,1962,108126733.181427,504591421.51332694,3.6666666666666754,18,very_high
0.810805,To Kill a Mockingbird,129.0,7.7,1962,14416897.7575236,94645823.67701529,5.564923000000013,21,very_high
0.526108,How the West Was Won,162.0,6.1,1962,108126733.181427,360422443.93809104,2.333333333333343,20,high
0.507078,The Man Who Shot Liberty Valance,123.0,7.1,1962,23067036.4120378,57667591.0300945,1.5,32,very_high
0.23940999999999998,Birdman of Alcatraz,143.0,6.4,1962,19102389.528718803,22346191.524161603,0.16981132075471617,19,high
0.46157700000000007,The Miracle Worker,106.0,6.8,1962,3604224.43938091,18021122.196904503,3.999999999999987,18,very_high
3.153791,Goldfinger,110.0,7.0,1964,24605935.9359851,878080399.544157,34.68571428571441,10,very_high
2.210475,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,95.0,7.7,1964,12654481.3385066,66367636.585792795,4.244595555555584,18,very_high
1.9878189999999998,Mary Poppins,139.0,7.2,1964,42181604.4616889,719004619.5887151,16.045454499999998,12,very_high
0.812194,A Hard Day's Night,88.0,6.9,1964,3515133.70514074,7034127.02708972,1.0010979999999985,18,very_high
0.663446,Marnie,130.0,7.2,1964,15010752.794004,49211871.871970296,2.27844129786934,6,very_high
0.633882,My Fair Lady,170.0,7.1,1964,119514545.97478501,506179253.54026604,3.2352941176470593,12,very_high
0.182922,The Night of the Iguana,125.0,5.7,1964,21090802.230844397,84363208.9233778,3.00000000000001,23,mediocre
3.072555,A Clockwork Orange,136.0,7.7,1971,11847428.8117621,143186947.579974,11.085909090909103,18,very_high
2.4306669999999997,Willy Wonka & the Chocolate Factory,100.0,7.2,1971,16155584.743311903,21540779.657749303,0.3333333333333395,35,very_high
1.7551169999999898,Diamonds Are Forever,120.0,6.2,1971,38773403.383948706,624682610.07473,15.111111111111134,20,high
0.885391,Dirty Harry,102.0,7.2,1971,21540779.657749303,193737772.241797,7.99399999999999,11,very_high
0.861629999999999,Escape from the Planet of the Apes,98.0,6.2,1971,13462987.286093302,66501260.404869705,3.9395620000000076,34,high
0.7351850000000001,Straw Dogs,118.0,6.8,1971,11847428.8117621,17511544.5115978,0.4780881818181832,10,very_high
0.627942,THX 1138,86.0,6.1,1971,4184296.4485178003,13123720.006483698,2.136422136422122,8,high
0.604241,The French Connection,104.0,7.0,1971,9693350.84598719,221647928.880961,21.86597611111103,21,very_high
0.560488,Play Misty for Me,102.0,5.8,1971,3904266.31296706,57083066.093035705,13.62068965517243,17,mediocre
0.317925,Shaft,100.0,6.2,1971,21540779.657749303,65277275.608352005,2.0304045000000026,5,high
0.291077,Fiddler on the Roof,181.0,6.6,1971,48466754.2299359,56029345.004127696,0.15603666666666732,19,high
0.36930799999999997,The Last Picture Show,118.0,7.0,1971,7000753.38876852,156886883.442302,21.409999999999922,21,very_high
0.275523,Vanishing Point,99.0,7.1,1971,7000753.38876852,389168143.556371,54.5894661538461,15,very_high
2.679627,Total Recall,113.0,6.8,1990,108478405.120447,436113096.91494,3.0202757076923272,12,very_high
2.659926,Goodfellas,146.0,8.0,1990,41722463.507864505,78165189.5801985,0.8734557599999985,10,very_high
2.535646,Die Hard 2,124.0,6.4,1990,116822897.82202,400587542.406711,2.42901562857144,10,high
2.441201,Back to the Future Part III,118.0,6.9,1990,66755941.612583205,408091726.335352,5.1131895749999945,27,very_high
2.2858110000000003,Edward Scissorhands,105.0,7.4,1990,33377970.806291603,88451622.6366727,1.6499999999999988,19,very_high
2.2120919999999997,Pretty Woman,119.0,6.9,1990,23364579.5644041,772700024.16565,32.07142857142858,12,very_high
1.761161,The Godfather: Part III,162.0,6.9,1990,90120521.17698729,228248681.236373,1.532704851851849,13,very_high
1.6959110000000002,Dances with Wolves,181.0,7.3,1990,36715767.886920705,707961527.215729,18.282220363636377,18,very_high
1.513223,Ghost,127.0,6.7,1990,36715767.886920705,842793762.858863,21.954545454545492,5,very_high
1.469009,Teenage Mutant Ninja Turtles,93.0,6.6,1990,22530130.2942468,337060620.736798,13.960438148148144,28,high
1.295204,Misery,107.0,7.5,1990,33377970.806291603,102264882.235843,2.0638435999999887,6,very_high
1.243528,Rocky V,104.0,5.3,1990,70093738.69321229,200178301.78225,1.8558656666666689,7,low
1.19834699999999,Child's Play 2,84.0,5.9,1990,21695681.0240895,59685828.18088721,1.7510465384615432,14,mediocre
1.072912,The Hunt for Red October,134.0,6.9,1990,50.0669562094374,333.779708062916,5.666666666666666,24,very_high
1.034127,Predator 2,108.0,5.7,1990,58411448.9110103,95328015.33250459,0.6320090857142849,10,mediocre
1.0198,Days of Thunder,107.0,5.8,1990,100133912.418874,263553680.789108,1.6320122166666826,15,mediocre
0.9722219999999999,Miller's Crossing,115.0,7.4,1990,23364579.5644041,8478687.16430105,-0.6371136428571428,17,very_high
0.8902760000000001,Gremlins 2: The New Batch,106.0,6.1,1990,83444927.01572901,69229594.7113272,-0.1703558600000008,10,high
0.8555200000000001,Tremors,96.0,6.3,1990,18357883.9434603,81061739.9001598,3.4156363636363842,7,high
0.774737,RoboCop 2,117.0,5.3,1990,58411448.9110103,76237242.9395578,0.3051763714285714,9,low
0.768724,The Neverending Story II: The Next Chapter,89.0,5.7,1990,53404753.290066496,27175788.0872687,-0.49113540624999935,24,mediocre
0.644447999999999,Another 48 Hrs.,95.0,5.5,1990,63418144.531954005,256207591.619192,3.0399730000000034,15,mediocre
0.635353,Lionheart,105.0,5.8,1990,10013391.2418874,40184066.1578083,3.013032666666693,9,mediocre
0.610615,Death Warrant,93.0,5.4,1990,6675594.16125832,28126759.8535107,3.2133717499999923,13,low
0.521085,Wild at Heart,124.0,6.5,1990,15854536.132988501,24299574.964919697,0.5326575789473664,13,high
0.51308,Flatliners,115.0,6.0,1990,43391362.048179105,102619344.603516,1.3649717307692204,10,mediocre
0.49950600000000006,Jacob's Ladder,113.0,6.8,1990,41722463.507864505,43333190.92065779,0.038605759999997866,14,very_high
0.48016899999999996,Cry-Baby,85.0,6.4,1990,18357883.9434603,13795687.7664396,-0.248514272727272,8,high
0.465917,Mo' Better Blues,129.0,6.0,1990,16688985.403145801,26958707.778535802,0.6153592999999989,16,mediocre
0.45993199999999995,Dark Angel,91.0,5.4,1990,11682289.782202,15402933.856877899,0.3184858571428617,10,low
0.438396,Dick Tracy,103.0,5.7,1990,78438231.3947853,173129408.39549398,1.2072069361702094,10,mediocre
0.429512,Darkman,96.0,6.0,1990,26702376.6450332,81573260.6405633,2.05490637500001,7,mediocre
0.42046999999999995,Night of the Living Dead,88.0,6.7,1990,7009373.86932123,9738435.20067503,0.38934452380952467,24,very_high
0.409621,The Bonfire of the Vanities,125.0,4.8,1990,78438231.3947853,26187007.4245958,-0.6661448510638301,27,low
0.40324899999999997,Marked for Death,94.0,6.0,1990,20026782.4837749,76843431.9496606,2.837033333333342,16,mediocre
0.386018,Kindergarten Cop,111.0,5.7,1990,25033478.104718696,337046890.708507,12.463845866666654,16,mediocre
0.592379,King of New York,103.0,6.2,1990,1668898.54031458,4263161.26766862,1.5544759999999953,16,high
0.369847,Graveyard Shift,89.0,4.7,1990,17523434.673303,19330669.8825228,0.10313247619047687,15,low
0.33921799999999996,The Sheltering Sky,138.0,6.2,1990,41722463.507864505,3463104.65863014,-0.91699664,18,high
0.323339,Hardware,93.0,5.1,1990,2503347.81047187,9561041.29923083,2.8193019999999986,8,low
0.317091,Tales from the Darkside: The Movie,93.0,5.8,1990,5.00669562094374,26.702376645033198,4.333333333333318,23,mediocre
0.30938699999999997,Hard to Kill,96.0,5.4,1990,16688985.403145801,79122479.79631421,3.740999999999998,12,low
0.298196,The Rescuers Down Under,77.0,6.4,1990,63302990.5326723,46614774.4917536,-0.2636244496585905,23,high
0.384309,Frankenhooker,85.0,5.6,1990,4172246.35078645,342237.68586523,-0.9179728,13,mediocre
0.255367,Nightbreed,102.0,6.2,1990,18357883.9434603,14790369.654351002,-0.19433145454545528,10,high
0.255318,The Two Jakes,138.0,6.0,1990,31709072.265977003,16688985.403145801,-0.4736842105263155,13,mediocre
0.07848200000000001,The Adventures of Ford Fairlane,104.0,6.5,1990,81776028.47541441,34084564.0903768,-0.5831961428571434,31,high
0.177761999999999,Mr. Destiny,110.0,6.2,1990,33377970.806291603,25666412.8828286,-0.2310373500000008,11,high
0.1746,Postcards from the Edge,101.0,6.0,1990,36715767.886920705,65206541.21445071,0.7759819545454557,23,mediocre
0.142836,Paris is Burning,71.0,7.6,1990,834449.27015729,6307802.30094379,6.559239999999996,16,very_high
0.142486,Home Alone,103.0,7.0,1990,30040173.725662395,795538358.29783,25.482481944444487,10,very_high
0.257865,Mermaids,110.0,6.5,1990,51735854.749752,59111379.95212261,0.1425611935483865,8,high
0.126283,House Party,100.0,6.6,1990,4172246.35078645,44035556.8847405,9.5544,11,high
2.631987,One Hundred and One Dalmatians,79.0,6.6,1961,29179444.8318826,1574814739.70476,52.97000349999997,30,high
1.752027,Breakfast at Tiffany's,110.0,7.4,1961,18237153.019926604,69301181.47572121,2.800000000000006,22,very_high
0.9002450000000001,West Side Story,152.0,6.6,1961,43769167.2478239,318470457.27107996,6.276137000000007,15,high
0.754548,The Guns of Navarone,158.0,7.0,1961,43769167.2478239,210821488.910352,3.8166666666666713,20,very_high
0.5383640000000001,Judgment at Nuremberg,186.0,6.7,1961,21884583.6239119,72948612.07970649,2.3333333333333406,21,very_high
0.282665,King of Kings,168.0,5.9,1961,36744215.904548205,105654042.666184,1.8753924955330483,13,mediocre
0.249542,The Pit and the Pendulum,80.0,6.3,1961,1458972.24159413,14589722.4159413,9.0,24,high
0.173731,One-Eyed Jacks,141.0,6.1,1961,43769167.2478239,31367903.194273803,-0.28333333333333316,14,high
0.30378299999999997,"One, Two, Three",115.0,7.5,1961,21884583.6239119,29179444.8318826,0.3333333333333365,15,very_high
0.290285,Pocketful of Miracles,136.0,6.1,1961,21155097.503114898,36474306.03985321,0.7241379310344798,21,high
2.610362,Psycho,109.0,8.0,1960,5949601.34364958,235934958.630279,38.65559119051038,6,very_high
1.872132,The Magnificent Seven,128.0,7.0,1960,14745934.9143924,36164405.377547495,1.452500000000009,21,very_high
1.136943,Spartacus,197.0,6.9,1960,88475609.4863548,442378047.431774,4.0,9,very_high
0.947307,The Apartment,125.0,7.9,1960,22118902.3715887,184324186.429905,7.333333333333296,13,very_high
0.055821,Cinderfella,91.0,7.2,1960,22118902.3715887,52348068.9460932,1.3666666666666643,11,very_high
2.5826569999999998,Taxi Driver,113.0,7.8,1976,4981207.43701933,108293649.075468,20.740441538461422,11,very_high
2.389663,Rocky,119.0,7.2,1976,4214867.83132405,449209681.628042,105.57740636363636,5,very_high
1.263483,Carrie,98.0,6.8,1976,6897056.45125754,129511393.36250201,17.77777777777768,6,very_high
0.9994129999999999,The Omen,111.0,6.9,1976,10728754.479733901,233438462.35490698,20.758207142857163,8,very_high
0.924068,Logan's Run,120.0,5.9,1976,34485282.2562877,95792450.7119103,1.7777777777777786,11,mediocre
0.886829999999999,King Kong,134.0,5.9,1976,91960752.6834339,201602665.17588,1.1922685416666599,9,mediocre
0.85009,All the President's Men,138.0,7.3,1976,32569433.2420495,270517880.810434,7.305882352941155,23,very_high
0.722259,The Enforcer,96.0,6.6,1976,34485282.2562877,177162390.044635,4.1373333333333235,12,high
0.600495,Family Plot,121.0,6.7,1976,7663396.05695282,30270414.424963597,2.9499999999999944,11,very_high
